,kiwerUsername,clientId,restaurantId,restaurant.location.lat,restaurant.location.lng,location.lat,location.lng,rating,created,courierArrived,pickedUp,botLoaded,waitingForClient,closed
1880,valeria,5c5c898b3e6e540004894b5f,58b4712aea014f0004c9a5e6,37.867288,-122.258937,37.86953849999999,-122.25933629999999,5.0,1549569821100,1549573706860,1549574345557,1549574546206,1549575872654,1549577094115
1881,cristianmaldonado,5af1ffa9f4ef8a0004db3f08,589c1ea76147000004e8f095,37.867629,-122.259662,37.8696332,-122.2520661,,1549569817665,1549574217069,1549574234830,1549574966419,1549579302870,1549579484332
1882,cristianmaldonado,5c5c85ff3e6e540004894aa1,57f337b847030d0003357669,37.868349,-122.258907,37.87264249999999,-122.25758203124998,5.0,1549569814812,1549572929063,1549573453803,1549574686482,1549575697794,1549575938968
1883,cristianmaldonado,5c5c6b383e6e5400048945d7,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8694395,-122.2597321,,1549569799725,1549571463968,1549571661530,1549572204885,1549572588073,1549572761094
1884,cristianmaldonado,5a29981aaf2b420004bbfd88,5b08639fcf1a930004a82e22,37.8683129,-122.2581296,37.8688982,-122.2603226,5.0,1549569793065,1549571100059,1549571181338,1549572100326,1549572607842,1549573042698
1885,estefania,5a73e76281baaa0004f3ce77,5af4e45dfddc930004f04529,37.8678892,-122.256836,37.869940799999995,-122.26837719999999,5.0,1549569785051,1549571600928,1549571662836,1549572056082,1549572808467,1549573117882
1886,carlos,5b7b6aecde751400042f8a8b,57f337b847030d0003357669,37.868349,-122.258907,37.86622049999999,-122.25484159999999,5.0,1549569763351,1549573066069,1549573235558,1549573959417,1549574482767,1549574519945
1887,dianaleano,5baff4d8d10b9a0004e69ede,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8661227,-122.25176689999999,5.0,1549569697396,1549571252326,1549571292859,1549571652949,1549572493715,1549573061156
1888,juanbenitez,5c5a85d137ea250004505cfb,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.87257379999999,-122.260848,1.0,1549569692201,1549571024599,1549571329679,1549571894846,1549576179130,1549576566058
1889,dianaleano,5b5406aade1fd2000415bc85,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8727457,-122.2577882,5.0,1549569686182,1549570246754,1549570298797,1549571000402,1549571742451,1549572456017
1890,dianaleano,5bb3eeeedc559e000419e6fe,5af5e4f3fddc930004f04626,37.8702712,-122.2672541,37.867152499999996,-122.25734765625,,1549569722440,1549570544261,1549570747401,1549571399523,1549572123298,1549572269825
1891,david,5c5c8a643e6e540004894b96,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8748764,-122.25850340000001,,1549569546063,1549572829852,1549573251639,1549574224519,1549575381436,1549575648144
1892,david,5c5c585e3e6e54000489450c,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.872574,-122.26074799999998,4.0,1549557690139,1549572825025,1549576750493,1549576757431,1549579521895,1549579589705
1893,estefania,5c5bc7003e6e540004894260,589c1ea76147000004e8f095,37.867629,-122.259662,37.8629611,-122.2576384,5.0,1549558393433,1549567188192,1549569505132,1549570230804,1549570990012,1549571126301
1894,carlos,5a9b08bd1de97c00045f38b3,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.865523,-122.26589299999999,4.0,1549555061544,1549569286300,1549571187244,1549571196466,1549572839693,1549573056442
1895,carlos,5ab0104dfc141e000475e853,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8744911,-122.2587401,,1549561128471,1549567110959,1549567252636,1549567651330,1549568371458,1549568485990
1896,estefania,59ef978d6d5dcf0004ee41ee,589c1ea76147000004e8f095,37.867629,-122.259662,37.8753221,-122.2600839,5.0,1549561551998,1549567183405,1549569493523,1549570819874,1549570964813,1549571198968
1897,estefania,5bc00859c290d60004b5ff98,589c1ea76147000004e8f095,37.867629,-122.259662,37.8664643,-122.25949179999998,,1549559163102,1549567178497,1549569484611,1549569841575,1549570521461,1549570962469
1898,estefania,59c9bc1a6501d2000474b9e5,589c1ea76147000004e8f095,37.867629,-122.259662,37.8681661,-122.2571425,3.0,1549552824802,1549567173802,1549569480567,1549569990250,1549570225458,1549570501541
1899,estefania,5b19b88e81c42700048600b2,589c1ea76147000004e8f095,37.867629,-122.259662,37.8761586,-122.2590002,4.0,1549539918685,1549567169066,1549569473735,1549570834248,1549571221799,1549571647140
1900,carlos,5ba1a8edef75350004331f68,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8641975,-122.25037890624999,,1549563492625,1549565338281,1549565589486,1549566317254,1549567006750,1549567032834
1901,cristianmaldonado,5c5c74e23e6e54000489471c,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8670656,-122.2574395,5.0,1549563487158,1549564364773,1549564942103,1549565096607,1549565511894,1549565693047
1902,estefania,59c87b42c9cd9d0004fda295,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8655975,-122.26893359374998,,1549563477395,1549564020780,1549565638890,1549565775884,1549566426948,1549566484138
1903,dianaleano,5c5bf1f23e6e540004894397,5bc81af17a2ac90004e84b2d,37.8625925,-122.2590371,37.866082500000005,-122.25240540000001,5.0,1549563417641,1549565099268,1549565161990,1549565722111,1549566479489,1549566775675
1904,juanbenitez,5bc8e2cf6b53a30004e6b6ac,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.8705739,-122.2602314,3.0,1549563294509,1549564015172,1549564285365,1549564947317,1549566098029,1549567378744
1905,david,5ab4837ff599790004a7c25f,589c1ea76147000004e8f095,37.867629,-122.259662,37.871983,-122.26343799999998,2.0,1549563251275,1549564366477,1549564471238,1549565063602,1549566999557,1549567264868
1906,david,5c5c73733e6e5400048946cc,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.862777499999986,-122.26221484374999,,1549563197222,1549566400445,1549567041232,1549567127253,1549568095018,1549568253570
1907,cristianmaldonado,5ab02478fc141e000475e91f,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8722023,-122.2606253,,1549563123980,1549565590292,1549565966789,1549566304225,1549567053461,1549567415796
1908,valeria,5c5c6fa63e6e54000489463c,58a6615b4432ee00048187d3,37.872342,-122.268696,37.865319899999996,-122.259031,4.0,1549563069481,1549564478207,1549564829041,1549565536874,1549566247380,1549566445273
1910,estefania,5c5c72f03e6e5400048946ae,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.87456840000001,-122.2683359,,1549562967882,1549563430533,1549564464333,1549565153852,1549566095041,1549566232530
1911,david,5bfb3c84d265520004a27ec0,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.872574,-122.26074799999998,5.0,1549562875386,1549567016972,1549570269417,1549570280250,1549570615949,1549570963491
1912,cristianmaldonado,5c47b50a0256c20004527f7e,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8669358,-122.26087899999999,,1549562879176,1549565237366,1549565736346,1549565881665,1549566972306,1549567832580
1913,carlos,5ba18475ae5c0b0004302e93,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8643386,-122.250441,,1549562855848,1549565318115,1549565888775,1549566282378,1549566732687,1549566941753
1914,juanbenitez,5be2202f9390c000047b3116,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.8714793,-122.2709594,1.0,1549562799260,1549564010831,1549564644016,1549565175739,1549566307899,1549566369901
1915,dianaleano,59c898a1c9cd9d0004fda306,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8700174,-122.259502,,1549562698244,1549563854783,1549565041942,1549565505286,1549565660127,1549565830309
1916,david,5c5c650a3e6e54000489457c,589c1ea76147000004e8f095,37.867629,-122.259662,37.871241999999995,-122.255328,,1549562655492,1549564329676,1549564478738,1549565720042,1549566506757,1549566878037
1918,valeria,5ac5a93bc7947a00046b1fff,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8652416,-122.2708999,5.0,1549562624417,1549564448183,1549564573549,1549565129405,1549566520163,1549566853653
1919,cristianmaldonado,5c5c62d73e6e54000489456a,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8668328,-122.2574266,5.0,1549562517158,1549563688706,1549564296563,1549564353425,1549567144632,1549567300930
1920,estefania,5c5c50ce3e6e5400048944bf,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.874601,-122.26835740000001,5.0,1549562490180,1549563383521,1549564442053,1549566448245,1549566513026,1549566982370
1921,dianaleano,5c5c70e53e6e54000489466a,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8741391,-122.2572079,5.0,1549562404301,1549563584759,1549565034203,1549565387707,1549566704517,1549566817932
1922,david,5c5bdca93e6e5400048942de,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.86270340000001,-122.26217630000001,5.0,1549562203829,1549569780337,1549570493306,1549572470931,1549573165392,1549573315659
1923,dianaleano,5b8f3110a519ef0004db02fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8673904,-122.255452,5.0,1549561946429,1549562648537,1549562848365,1549563332298,1549564454129,1549564879804
1924,valeria,59efcee6a1750f0004d04ae7,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8681105,-122.2550296,5.0,1549532858352,1549566471630,1549567446565,1549567831527,1549568341017,1549568632039
1925,dianaleano,5c5c56903e6e5400048944fd,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8654407,-122.25332650000001,,1549555791200,1549566324106,1549567233702,1549567587798,1549568113045,1549568184833
1926,estefania,5ac5b877c7947a00046b202a,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8768369,-122.2614273,,1549560908552,1549561389000,1549570929468,1549570966864,1549571855485,1549572941152
1927,david,5c5bbf223e6e540004894218,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.867384699999995,-122.2609578,,1549560300707,1549567410581,1549570448944,1549571261020,1549572967161,1549573233217
1928,cristianmaldonado,5a948561e50ac50004a807c3,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8662083,-122.254866,1.0,1549559411561,1549563534027,1549564099137,1549564206742,1549566174296,1549566520489
1929,cristianmaldonado,5b8f3110a519ef0004db02fc,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8674089,-122.2550919,5.0,1549556453753,1549562651888,1549564027440,1549564096034,1549564953269,1549565421404
1930,dianaleano,5c5b7b023e6e5400048940b2,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8642813,-122.2595477,3.0,1549529679894,1549566270681,1549567226064,1549567440092,1549568308631,1549568598948
1931,dianaleano,5c5bed103e6e540004894367,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8642813,-122.2595477,3.0,1549529367155,1549566257447,1549567221842,1549567339221,1549568351998,1549568606003
1932,david,5c5c5ae03e6e540004894520,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8680219,-122.2546685,3.0,1549557207467,1549567402842,1549569748525,1549569762982,1549569790605,1549571335473
1949,johan,5c5b84163e6e5400048940ff,5b08639fcf1a930004a82e22,37.8683129,-122.2581296,37.8658955,-122.2504799,5.0,1549504581143,1549506362101,1549506367509,1549506373461,1549508059405,1549508196323
1950,leonardocorrea,5c59b33c28b3090004009544,57f337b847030d0003357669,37.868349,-122.258907,37.8632459,-122.253836,,1549504481864,1549508179675,1549508342276,1549509120150,None,1549509313440
1953,johan,5b7f3eec4753ff00044326f2,5b08639fcf1a930004a82e22,37.8683129,-122.2581296,37.863904,-122.2539706,5.0,1549503462008,1549506341525,1549506347076,1549506352140,None,1549508333293
1954,johan,5b7bc211de751400042f8bee,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8677495,-122.26090529999999,4.0,1549503128346,1549505377095,1549506074677,1549506330656,1549506982338,1549507107447
1955,johan,5a29981aaf2b420004bbfd88,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8696799,-122.25200910000001,5.0,1549503113589,1549506583141,1549506594404,1549506599181,1549507732936,1549507967141
1956,johan,5af1ffa9f4ef8a0004db3f08,58ac0a13e6acc80004bd5857,37.870441,-122.2665,37.8696266,-122.2520614,5.0,1549502992812,1549507389216,1549507457019,1549507462313,1549507855825,1549507972660
1957,leonardocorrea,5bd225b6ddfcbe000456b6f2,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8682212,-122.2547396,1.0,1549502605751,1549505153320,1549506291346,None,None,1549507901905
1958,leonardocorrea,5bd225b6ddfcbe000456b6f2,59b748bf56778d00043665fe,37.867973,-122.258093,37.8682273,-122.2547573,,1549502510387,1549504929497,1549506434017,None,None,1549507892832
1959,leonardocorrea,5c0b3d8c30e87900045938a0,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8681489,-122.2547111,,1549502440602,1549506211787,1549506426404,1549507884553,None,1549507888126
1960,johan,5ba4581a636b4b000464b2a5,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8740615,-122.2583052,5.0,1549501851992,None,None,None,None,1549504613751
1961,johan,5c01c3dca6846b000472b501,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.875605,-122.2566945,5.0,1549500714367,None,None,None,None,1549503646289
1962,cristianmaldonado,5bc6a2f621815e0004464795,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8714283,-122.25470120000001,5.0,1549500349225,1549500984676,1549501182845,None,None,1549503637482
1963,cristianmaldonado,5b19b88e81c42700048600b2,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8760227,-122.2588207,5.0,1549498104004,1549500278830,1549500325680,1549500707346,1549501041447,1549501152081
1964,cristianmaldonado,5baadd13b258330004160e88,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8660502,-122.2531483,5.0,1549497815224,1549499153628,1549499382889,1549500133000,1549500548406,1549501071018
1965,cristianmaldonado,5ac43f620c314000047edf12,58a6615b4432ee00048187d3,37.872342,-122.268696,37.871058399999995,-122.2557289,5.0,1549497592298,1549497628377,1549499377102,1549499815515,1549500312600,1549500500589
1966,cristianmaldonado,5c1ed3de02afa5000400f3c7,57f337b847030d0003357669,37.868349,-122.258907,37.8716844,-122.2539785,5.0,1549496306519,1549498665821,1549498689084,1549499973335,1549500345479,1549500485844
1967,cristianmaldonado,5b9c8222ef405a000496cca9,57e0152ff39f2211007a7ce1,37.8684534,-122.2604515,37.8657975,-122.25456640624998,5.0,1549495533546,1549496203332,1549496253316,1549497015741,1549497848111,1549498464719
1968,cristianmaldonado,59c97c166501d2000474b9b5,58a6615b4432ee00048187d3,37.872342,-122.268696,37.863657499999995,-122.27074609375,4.0,1549494668917,1549497467569,1549498007664,1549498886358,1549499644479,1549499740991
1969,cristianmaldonado,5abc46e8dc82830004a46342,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8740615,-122.2583052,,1549494282356,1549497476933,1549498015989,1549498383523,1549499164553,1549499323608
1970,cristianmaldonado,5bff0758790612000487f2a8,59b748bf56778d00043665fe,37.867973,-122.258093,37.8707352,-122.25489350000001,,1549494253197,1549495057543,1549495755557,1549496083871,1549496873412,1549497235922
1973,cristianmaldonado,5bff0758790612000487f2a8,59b748bf56778d00043665fe,37.867973,-122.258093,37.8707352,-122.25489350000001,,1549494218492,1549495044932,1549495776777,1549496396513,None,1549497245655
1974,cristianmaldonado,5bfceccbff2c5e0004410996,5b787262176ef70004b82367,37.867979,-122.259891,37.869940799999995,-122.26837719999999,5.0,1549493824539,None,None,None,None,1549494708442
1975,cristianmaldonado,5c57e4fb820a0d000413d246,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8629372,-122.262375,,1549493500384,1549494588296,1549494596094,1549496126120,None,1549496732161
1976,estefania,5c4b9f57ccf0b9000466d837,58b4712aea014f0004c9a5e6,37.867288,-122.258937,37.8703656,-122.26127449999998,5.0,1549493044617,1549493861100,1549494345256,1549494727789,1549495129302,1549495321525
1977,estefania,5a1f9971f07be7000498a273,5b787262176ef70004b82367,37.867979,-122.259891,37.870019,-122.26861299999999,,1549492990937,1549494436569,1549494603281,None,None,1549494695836
1979,,5bdccd174428a60004eb87a7,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8699934,-122.2686326,5.0,1549491504295,None,None,None,None,1549491605243
1981,,5bdccd174428a60004eb87a7,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8699934,-122.2686326,5.0,1549490655657,None,None,None,None,1549490917836
1982,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8755955,-122.2567579,5.0,1549490506831,1549490591674,1549490939741,1549491476490,None,1549492944479
1983,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756108,-122.2567458,,1549490474658,1549490587561,1549490932869,1549491493191,1549492697753,1549492917295
1984,estefania,5bff0758790612000487f2a8,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8707352,-122.25489350000001,5.0,1549490467262,1549491850552,1549492003653,1549492229096,1549493079824,1549493399735
1985,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756074,-122.2567301,,1549490442856,1549490578985,1549490686630,1549491450881,None,1549492935861
1986,estefania,5a8f57d9ac358c0004d5af0e,59b748bf56778d00043665fe,37.867973,-122.258093,37.8713507,-122.2545543,4.0,1549490063464,1549490536930,1549491197605,1549491232095,1549492200616,1549494251937
1987,dianaleano,5b7b7a79de751400042f8ab9,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8753392,-122.25604530000001,5.0,1549489995014,1549490434931,1549490521283,1549491296025,1549492106398,1549492626896
1988,estefania,5a1f9971f07be7000498a273,59b748bf56778d00043665fe,37.867973,-122.258093,37.869940799999995,-122.26837719999999,5.0,1549489273042,1549490542477,1549491190090,1549491447028,1549492060242,1549493181952
1989,valeria,5ba98a6a2c6f990004c788a1,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8736815,-122.2575505,5.0,1549488576147,1549489564959,1549489637040,1549490020828,1549492032472,1549492170585
1990,,5ba98a6a2c6f990004c788a1,589bef66de8f980004317df2,,,37.8718992,-122.25853989999999,5.0,1549488384256,None,None,None,None,1549488404090
1991,juanbenitez,5be9fc1211d4fd0004f10d60,57f337b847030d0003357669,37.868349,-122.258907,37.8658305,-122.25428219999998,,1549488184346,1549488575530,1549488619340,1549489207424,1549489653515,1549489881247
1992,juanbenitez,5b7c5b78849e46000479bb9c,589c1ea76147000004e8f095,37.867629,-122.259662,37.8741812,-122.2599953,,1549487829812,1549488156668,1549488429342,1549488732180,1549489217802,1549489853469
1995,valeria,5b7f3eec4753ff00044326f2,57f337b847030d0003357669,37.868349,-122.258907,37.8639411,-122.2539159,5.0,1549485085529,1549486484090,1549486520914,1549486962444,1549487120584,1549487227086
1996,valeria,5c1aa24f749e2500046549e5,5af7a9eb02defd00047c28c0,37.8703566,-122.266429,37.869843599999996,-122.2596451,5.0,1549484889145,1549485347198,1549485547682,1549485669498,1549486451258,1549486527156
1997,juanbenitez,5b46497a9ab6ae000442f00b,58a6615b4432ee00048187d3,37.872342,-122.268696,37.864202999999996,-122.25601299999998,5.0,1549484451160,1549484824744,1549484981258,1549486195591,1549487094189,1549487672635
1998,juanbenitez,5b9ea2b18d33c60004d6e8fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8664455,-122.2506649,5.0,1549484306918,1549484375434,1549484976048,1549485728153,1549487032342,1549487142713
1999,valeria,5b98c60e0e501d0004f09e95,59b748bf56778d00043665fe,37.867973,-122.258093,37.8699894,-122.2683511,5.0,1549484156035,1549484643698,1549484673845,1549485178208,1549485340480,1549485725629
2000,juanbenitez,5b96b4027086e80004bf3097,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8681105,-122.2550296,3.0,1549483906650,1549484246418,1549484322193,1549485908904,1549487278234,1549487451162
2003,dianaleano,5770e1c8d9ecde0003e4b7c6,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8746181,-122.2644113,5.0,1549482818312,1549483234556,1549483408487,1549483632742,1549486623212,1549487168684
2005,estefania,5b7ee79e4753ff00044324c6,57f337b847030d0003357669,37.868349,-122.258907,37.866031,-122.26370700000001,5.0,1549481792420,1549482900951,1549483199886,1549483409018,1549484283878,1549484468431
2007,estefania,5c4fd780efff890004519ef5,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8645384,-122.2539463,,1549423518711,1549481492623,1549481677125,1549482048914,1549483757806,1549486282955
2008,dianaleano,5b6b7a3fb1f3cf00044340fa,57f337b847030d0003357669,37.868349,-122.258907,37.8725533,-122.2602052,5.0,1549480938934,1549481585963,1549481903265,1549481990759,1549482923338,1549486209242
2009,dianaleano,57cf029a2d821d00033af729,5aabf6e84ef649000430bbb7,37.870027,-122.268592,37.8691708,-122.2592668,5.0,1549480879621,1549481630893,1549482445630,1549482691124,1549484461995,1549486151336
2010,dianaleano,5ba18475ae5c0b0004302e93,58a6615b4432ee00048187d3,37.872342,-122.268696,37.871672,-122.2530072,,1549479746791,1549480005094,1549480112015,1549480793511,1549484183129,1549484822689
2011,dianaleano,5ba18475ae5c0b0004302e93,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8716502,-122.2530109,,1549479689316,1549479954342,1549480109252,1549480781633,1549484213696,1549484839222
2012,dianaleano,5ba18475ae5c0b0004302e93,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8716132,-122.2530353,5.0,1549479649045,1549479963340,1549480102772,1549480768498,1549484216471,1549484848058
2014,dianaleano,59f68424c442f80004b86613,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8639153,-122.2614246,5.0,1549479236772,1549479731851,1549480081922,1549480562824,1549482005871,1549482158089
2015,estefania,57f817a008c59100036bb4da,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.870019,-122.26861299999999,5.0,1549472539652,1549480937215,1549481383976,1549482251099,1549483168323,1549485629086
2016,estefania,5c54a09af5d4c2000481005b,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.872574,-122.26074799999998,1.0,1549430119262,1549481409555,1549481670164,1549481924083,1549482852412,1549485360511
2017,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8755994,-122.2567281,,1549476676096,1549477500191,1549478425893,1549478750811,1549479267580,1549479493308
2018,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756161,-122.2567351,,1549476570389,1549477497654,1549478415503,1549478740270,1549479272069,1549479540250
2019,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8755907,-122.2567244,,1549476531091,1549477487159,1549478398296,1549478730123,1549479222053,1549479549913
2020,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756135,-122.2567569,,1549476500569,1549477480015,1549478224965,1549478719860,1549479279326,1549479556282
2021,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756219,-122.2567639,,1549476472752,1549477475073,1549477677946,1549478709513,1549479282734,1549479513033
2022,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8755965,-122.2567281,5.0,1549476444321,1549477468788,1549478147809,1549478700043,1549479287999,1549479507012
2023,dianaleano,5ba15aa0e3cb5b00045de4d4,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8756034,-122.2567304,,1549476396338,1549477584227,1549478140555,1549478690881,1549479291871,1549479498999
2024,johan,5bad62d59e839000042634fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8657843,-122.25486110000001,,1549430540532,1549430901186,1549431115646,1549431140015,1549431710525,1549431895414
2026,johan,5b877115a053d7000478e01f,59b748bf56778d00043665fe,37.867973,-122.258093,37.8642305,-122.26357200000001,5.0,1549429692177,1549431437889,1549431472126,1549431478799,1549432391519,1549432574117
2027,johan,5b75eae5b2718000048c9d2f,5af64b729a5f6700041b7ffc,37.86601,-122.267114,37.867990999999996,-122.26952360000001,5.0,1549429130934,1549430050231,1549430285766,1549430294560,1549430468058,1549431102289
2029,johan,5bfdad1415475600045c17d4,5b1b37d7cf915800044bd47d,37.867843,-122.2569095,37.86410779999999,-122.266966,5.0,1549428857384,1549429483866,1549429756678,1549429961640,1549430398441,1549430624922
2031,johan,5b877115a053d7000478e01f,5ba40c85636b4b0004648f28,37.8672895,-122.2590007,37.8642305,-122.26357200000001,5.0,1549428215957,1549428669241,1549428756751,1549428997195,1549429084689,1549429310582
2033,johan,5baadd13b258330004160e88,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8658844,-122.2533259,,1549426338665,1549427651893,1549427674462,1549427826424,1549428093988,1549428356993
2034,johan,5bad62d59e839000042634fc,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8657843,-122.25486110000001,5.0,1549426195062,1549427218533,1549427350983,1549427394753,1549428927890,1549429123577
2035,johan,5baadd13b258330004160e88,59b748bf56778d00043665fe,37.867973,-122.258093,37.865946,-122.2531235,,1549425816095,1549426621592,1549426669963,1549427837424,1549428097209,1549428350380
2036,johan,5baadd13b258330004160e88,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8658534,-122.2531805,5.0,1549425655622,1549426438871,1549426529750,1549427881684,None,1549428341733
2037,johan,5770e1c8d9ecde0003e4b7c6,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.8746368,-122.2643669,5.0,1549425266901,1549426426922,1549426524015,1549427072944,1549427506405,1549427621727
2038,johan,5c0f0c1788068b000410970d,57f337b847030d0003357669,37.868349,-122.258907,37.8644254,-122.26486459999998,5.0,1549424911209,1549426016445,1549426058307,1549426245877,1549426815136,1549426964496
2039,johan,599ceb9fdfbe7900042c81b8,5af4eef4fddc930004f04568,37.8655067,-122.2583655,37.875298,-122.25796999999999,,1549424748180,1549425155284,1549425271944,1549425761461,1549426053782,1549426256123
2040,johan,5bcb9077b75b4f00041a3f74,5af5e23cfddc930004f04612,37.8721269,-122.2700787,37.8739024,-122.2581659,,1549423177163,1549424522820,1549424572162,1549424834442,1549425340934,1549425500432
2041,johan,5b960e187086e80004bf3017,58a6615b4432ee00048187d3,37.872342,-122.268696,37.8677495,-122.26090529999999,,1549422098710,1549424402146,1549424437561,1549424966371,1549425314958,1549425521231
2042,johan,5a73e76281baaa0004f3ce77,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.869940799999995,-122.26837719999999,5.0,1549420847920,1549423068923,1549423540514,1549423771374,1549423965793,1549424333405
2043,dianaleano,57fe7e1efca05e00036d2764,59ae4dd7681ad00004fb2db4,37.865645,-122.258901,37.8709975,-122.25603515625002,4.0,1549420118207,1549421151774,1549421566505,1549422025456,1549423037033,1549423182369
2044,valeria,5b78b17a176ef70004b825bb,59b748bf56778d00043665fe,37.867973,-122.258093,37.86410779999999,-122.266966,,1549419879188,1549421098853,1549421158981,1549422022221,1549422929266,1549423165723
2045,valeria,5a1f9971f07be7000498a273,59b748bf56778d00043665fe,37.867973,-122.258093,37.869940799999995,-122.26837719999999,5.0,1549419015098,1549421091995,1549421106144,1549421765060,1549422245223,1549423976318
2046,valeria,5af0a5047fe32000040ab6f1,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.872574,-122.26074799999998,,1549418655364,1549421054145,1549421136938,1549421511264,1549421950425,1549422261370
2048,johan,5ba15aa0e3cb5b00045de4d4,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.8756063,-122.2567284,5.0,1549416735826,1549423054865,1549423518746,1549424175390,1549424820288,1549424922734
2049,johan,5ae51bc480ec2400042ec865,5a84b885334042000427ba6e,37.8686887,-122.2674695,37.8681381,-122.2691088,5.0,1549412015279,1549423045012,1549423498191,1549423596279,1549423875941,1549424079498
2050,valeria,5bd644f46f8b070004b03ae9,5af4e54efddc930004f0452e,37.868098,-122.2581362,37.8667623,-122.25760869999999,5.0,1549418348818,1549421003198,1549421145195,1549421275910,1549421929360,1549422089954
